Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	6	1	dev=local(1)	InData	0	0	0	0
1	6	1	dev=local(1)	OutData	184	185.172	230	231.465
1	6	1	dev=local(1)	DropData	0	0	0	0
1	6	1	dev=local(1)	InInterestPriority0	0	0	0	0
1	6	1	dev=local(1)	OutInterestPriority0	0	0	0	0
1	6	1	dev=local(1)	DropInterestPriority0	0	0	0	0
1	6	1	dev=local(1)	InInterestPriority1	0	0	0	0
1	6	1	dev=local(1)	OutInterestPriority1	0	0	0	0
1	6	1	dev=local(1)	DropInterestPriority1	0	0	0	0
1	6	1	dev=local(1)	InInterestPriority2	368.8	8.91797	461	11.1475
1	6	1	dev=local(1)	OutInterestPriority2	0	0	0	0
1	6	1	dev=local(1)	DropInterestPriority2	0	0	0	0
1	6	1	dev=local(1)	InInterestPriority3	0	0	0	0
1	6	1	dev=local(1)	OutInterestPriority3	0	0	0	0
1	6	1	dev=local(1)	DropInterestPriority3	0	0	0	0
1	6	2	dev=local(2)	InInterests	0	0	0	0
1	6	2	dev=local(2)	OutInterests	192	4.60156	240	5.75195
1	6	2	dev=local(2)	DropInterests	0	0	0	0
1	6	2	dev=local(2)	InNacks	0	0	0	0
1	6	2	dev=local(2)	OutNacks	0	0	0	0
1	6	2	dev=local(2)	DropNacks	0	0	0	0
1	6	2	dev=local(2)	InData	192	193.227	240	241.533
1	6	2	dev=local(2)	OutData	0	0	0	0
1	6	2	dev=local(2)	DropData	0	0	0	0
1	6	2	dev=local(2)	InInterestPriority0	0	0	0	0
1	6	2	dev=local(2)	OutInterestPriority0	0	0	0	0
1	6	2	dev=local(2)	DropInterestPriority0	0	0	0	0
1	6	2	dev=local(2)	InInterestPriority1	0	0	0	0
1	6	2	dev=local(2)	OutInterestPriority1	0	0	0	0
1	6	2	dev=local(2)	DropInterestPriority1	0	0	0	0
1	6	2	dev=local(2)	InInterestPriority2	0	0	0	0
1	6	2	dev=local(2)	OutInterestPriority2	192	4.60156	240	5.75195
1	6	2	dev=local(2)	DropInterestPriority2	0	0	0	0
1	6	2	dev=local(2)	InInterestPriority3	0	0	0	0
1	6	2	dev=local(2)	OutInterestPriority3	0	0	0	0
1	6	2	dev=local(2)	DropInterestPriority3	0	0	0	0
1	6	-1	all	SatisfiedInterests	376	0	470	0
1	6	-1	all	TimedOutInterests	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	InInterests	340.8	8.23438	426	10.293
1	7	0	dev[7]=net(0,7-9)	OutInterests	565.6	13.7227	707	17.1533
1	7	0	dev[7]=net(0,7-9)	DropInterests	8.8	0.214844	11	0.268555
1	7	0	dev[7]=net(0,7-9)	InNacks	8.8	0.214844	11	0.268555
1	7	0	dev[7]=net(0,7-9)	OutNacks	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	DropNacks	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	InData	324.8	326.934	406	408.668
1	7	0	dev[7]=net(0,7-9)	OutData	340.8	343.044	426	428.805
1	7	0	dev[7]=net(0,7-9)	DropData	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	InInterestPriority0	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	OutInterestPriority0	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	DropInterestPriority0	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	InInterestPriority1	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	OutInterestPriority1	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	DropInterestPriority1	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	InInterestPriority2	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	OutInterestPriority2	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	DropInterestPriority2	0	0	0	0
1	7	0	dev[7]=net(0,7-9)	InInterestPriority3	340.8	8.23438	426	10.293
1	7	0	dev[7]=net(0,7-9)	OutInterestPriority3	565.6	13.7227	707	17.1533
1	7	0	dev[7]=net(0,7-9)	DropInterestPriority3	8.8	0.214844	11	0.268555
1	7	1	dev=local(1)	InInterests	565.6	13.7227	707	17.1533
1	7	1	dev=local(1)	OutInterests	0	0	0	0
1	7	1	dev=local(1)	DropInterests	0	0	0	0
1	7	1	dev=local(1)	InNacks	0	0	0	0
1	7	1	dev=local(1)	OutNacks	8.8	0.214844	11	0.268555
1	7	1	dev=local(1)	DropNacks	0	0	0	0
1	7	1	dev=local(1)	InData	0	0	0	0
1	7	1	dev=local(1)	OutData	324.8	326.934	406	408.668
1	7	1	dev=local(1)	DropData	0	0	0	0
1	7	1	dev=local(1)	InInterestPriority0	0	0	0	0
1	7	1	dev=local(1)	OutInterestPriority0	0	0	0	0
1	7	1	dev=local(1)	DropInterestPriority0	0	0	0	0
1	7	1	dev=local(1)	InInterestPriority1	0	0	0	0
1	7	1	dev=local(1)	OutInterestPriority1	0	0	0	0
1	7	1	dev=local(1)	DropInterestPriority1	0	0	0	0
1	7	1	dev=local(1)	InInterestPriority2	0	0	0	0
1	7	1	dev=local(1)	OutInterestPriority2	0	0	0	0
1	7	1	dev=local(1)	DropInterestPriority2	0	0	0	0
1	7	1	dev=local(1)	InInterestPriority3	565.6	13.7227	707	17.1533
1	7	1	dev=local(1)	OutInterestPriority3	0	0	0	0
1	7	1	dev=local(1)	DropInterestPriority3	0	0	0	0
1	7	2	dev=local(2)	InInterests	0	0	0	0
1	7	2	dev=local(2)	OutInterests	340.8	8.23438	426	10.293
1	7	2	dev=local(2)	DropInterests	0	0	0	0
1	7	2	dev=local(2)	InNacks	0	0	0	0
1	7	2	dev=local(2)	OutNacks	0	0	0	0
1	7	2	dev=local(2)	DropNacks	0	0	0	0
1	7	2	dev=local(2)	InData	340.8	343.044	426	428.805
1	7	2	dev=local(2)	OutData	0	0	0	0
1	7	2	dev=local(2)	DropData	0	0	0	0
1	7	2	dev=local(2)	InInterestPriority0	0	0	0	0
1	7	2	dev=local(2)	OutInterestPriority0	0	0	0	0
1	7	2	dev=local(2)	DropInterestPriority0	0	0	0	0
1	7	2	dev=local(2)	InInterestPriority1	0	0	0	0
1	7	2	dev=local(2)	OutInterestPriority1	0	0	0	0
1	7	2	dev=local(2)	DropInterestPriority1	0	0	0	0
1	7	2	dev=local(2)	InInterestPriority2	0	0	0	0
1	7	2	dev=local(2)	OutInterestPriority2	0	0	0	0
1	7	2	dev=local(2)	DropInterestPriority2	0	0	0	0
1	7	2	dev=local(2)	InInterestPriority3	0	0	0	0
1	7	2	dev=local(2)	OutInterestPriority3	340.8	8.23438	426	10.293
1	7	2	dev=local(2)	DropInterestPriority3	0	0	0	0
1	7	-1	all	SatisfiedInterests	665.6	0	832	0
1	7	-1	all	TimedOutInterests	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	InInterests	135.2	3.21484	169	4.01855
1	8	0	dev[8]=net(0,0-8)	OutInterests	70.4	1.64219	88	2.05273
1	8	0	dev[8]=net(0,0-8)	DropInterests	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	InNacks	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	OutNacks	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	DropNacks	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	InData	69.6	70	87	87.5
1	8	0	dev[8]=net(0,0-8)	OutData	68	68.3906	85	85.4883
1	8	0	dev[8]=net(0,0-8)	DropData	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	InInterestPriority0	135.2	3.21484	169	4.01855
1	8	0	dev[8]=net(0,0-8)	OutInterestPriority0	70.4	1.64219	88	2.05273
1	8	0	dev[8]=net(0,0-8)	DropInterestPriority0	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	InInterestPriority1	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	OutInterestPriority1	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	DropInterestPriority1	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	InInterestPriority2	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	OutInterestPriority2	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	DropInterestPriority2	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	InInterestPriority3	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	OutInterestPriority3	0	0	0	0
1	8	0	dev[8]=net(0,0-8)	DropInterestPriority3	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	InInterests	213.6	5.12891	267	6.41113
1	8	1	dev[8]=net(1,1-8)	OutInterests	113.6	2.6875	142	3.35938
1	8	1	dev[8]=net(1,1-8)	DropInterests	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	InNacks	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	OutNacks	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	DropNacks	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	InData	110.4	111.069	138	138.836
1	8	1	dev[8]=net(1,1-8)	OutData	108.8	109.458	136	136.822
1	8	1	dev[8]=net(1,1-8)	DropData	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	InInterestPriority0	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	OutInterestPriority0	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	DropInterestPriority0	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	InInterestPriority1	213.6	5.12891	267	6.41113
1	8	1	dev[8]=net(1,1-8)	OutInterestPriority1	113.6	2.6875	142	3.35938
1	8	1	dev[8]=net(1,1-8)	DropInterestPriority1	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	InInterestPriority2	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	OutInterestPriority2	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	DropInterestPriority2	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	InInterestPriority3	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	OutInterestPriority3	0	0	0	0
1	8	1	dev[8]=net(1,1-8)	DropInterestPriority3	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	InInterests	364	8.80078	455	11.001
1	8	2	dev[8]=net(2,2-8)	OutInterests	196	4.69922	245	5.87402
1	8	2	dev[8]=net(2,2-8)	DropInterests	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	InNacks	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	OutNacks	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	DropNacks	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	InData	190.4	191.616	238	239.52
1	8	2	dev[8]=net(2,2-8)	OutData	186.4	187.588	233	234.485
1	8	2	dev[8]=net(2,2-8)	DropData	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	InInterestPriority0	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	OutInterestPriority0	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	DropInterestPriority0	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	InInterestPriority1	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	OutInterestPriority1	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	DropInterestPriority1	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	InInterestPriority2	364	8.80078	455	11.001
1	8	2	dev[8]=net(2,2-8)	OutInterestPriority2	196	4.69922	245	5.87402
1	8	2	dev[8]=net(2,2-8)	DropInterestPriority2	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	InInterestPriority3	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	OutInterestPriority3	0	0	0	0
1	8	2	dev[8]=net(2,2-8)	DropInterestPriority3	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	InInterests	565.6	13.7227	707	17.1533
1	8	3	dev[8]=net(3,3-8)	OutInterests	348	8.41016	435	10.5127
1	8	3	dev[8]=net(3,3-8)	DropInterests	8.8	0.214844	11	0.268555
1	8	3	dev[8]=net(3,3-8)	InNacks	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	OutNacks	8.8	0.214844	11	0.268555
1	8	3	dev[8]=net(3,3-8)	DropNacks	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	InData	336.8	339.016	421	423.771
1	8	3	dev[8]=net(3,3-8)	OutData	329.6	331.767	412	414.709
1	8	3	dev[8]=net(3,3-8)	DropData	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	InInterestPriority0	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	OutInterestPriority0	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	DropInterestPriority0	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	InInterestPriority1	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	OutInterestPriority1	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	DropInterestPriority1	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	InInterestPriority2	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	OutInterestPriority2	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	DropInterestPriority2	0	0	0	0
1	8	3	dev[8]=net(3,3-8)	InInterestPriority3	565.6	13.7227	707	17.1533
1	8	3	dev[8]=net(3,3-8)	OutInterestPriority3	348	8.41016	435	10.5127
1	8	3	dev[8]=net(3,3-8)	DropInterestPriority3	8.8	0.214844	11	0.268555
1	8	4	dev[8]=net(4,8-9)	InInterests	728	17.4391	910	21.7988
1	8	4	dev[8]=net(4,8-9)	OutInterests	1269.6	30.6523	1587	38.3154
1	8	4	dev[8]=net(4,8-9)	DropInterests	8.8	0.214844	11	0.268555
1	8	4	dev[8]=net(4,8-9)	InNacks	0	0	0	0
1	8	4	dev[8]=net(4,8-9)	OutNacks	0	0	0	0
1	8	4	dev[8]=net(4,8-9)	DropNacks	0	0	0	0
1	8	4	dev[8]=net(4,8-9)	InData	692.8	697.204	866	871.505
1	8	4	dev[8]=net(4,8-9)	OutData	707.2	711.701	884	889.626
1	8	4	dev[8]=net(4,8-9)	DropData	0	0	0	0
1	8	4	dev[8]=net(4,8-9)	InInterestPriority0	70.4	1.64219	88	2.05273
1	8	4	dev[8]=net(4,8-9)	OutInterestPriority0	135.2	3.21484	169	4.01855
1	8	4	dev[8]=net(4,8-9)	DropInterestPriority0	0	0	0	0
1	8	4	dev[8]=net(4,8-9)	InInterestPriority1	113.6	2.6875	142	3.35938
1	8	4	dev[8]=net(4,8-9)	OutInterestPriority1	213.6	5.12891	267	6.41113
1	8	4	dev[8]=net(4,8-9)	DropInterestPriority1	0	0	0	0
1	8	4	dev[8]=net(4,8-9)	InInterestPriority2	196	4.69922	245	5.87402
1	8	4	dev[8]=net(4,8-9)	OutInterestPriority2	364	8.80078	455	11.001
1	8	4	dev[8]=net(4,8-9)	DropInterestPriority2	0	0	0	0
1	8	4	dev[8]=net(4,8-9)	InInterestPriority3	348	8.41016	435	10.5127
1	8	4	dev[8]=net(4,8-9)	OutInterestPriority3	556.8	13.5078	696	16.8848
1	8	4	dev[8]=net(4,8-9)	DropInterestPriority3	8.8	0.214844	11	0.268555
1	8	-1	all	SatisfiedInterests	1400	0	1750	0
1	8	-1	all	TimedOutInterests	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	InInterests	135.2	3.21484	169	4.01855
1	9	0	dev[9]=net(0,4-9)	OutInterests	70.4	1.64219	88	2.05273
1	9	0	dev[9]=net(0,4-9)	DropInterests	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	InNacks	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	OutNacks	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	DropNacks	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	InData	69.6	70	87	87.5
1	9	0	dev[9]=net(0,4-9)	OutData	68	68.3906	85	85.4883
1	9	0	dev[9]=net(0,4-9)	DropData	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	InInterestPriority0	135.2	3.21484	169	4.01855
1	9	0	dev[9]=net(0,4-9)	OutInterestPriority0	70.4	1.64219	88	2.05273
1	9	0	dev[9]=net(0,4-9)	DropInterestPriority0	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	InInterestPriority1	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	OutInterestPriority1	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	DropInterestPriority1	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	InInterestPriority2	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	OutInterestPriority2	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	DropInterestPriority2	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	InInterestPriority3	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	OutInterestPriority3	0	0	0	0
1	9	0	dev[9]=net(0,4-9)	DropInterestPriority3	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	InInterests	213.6	5.12891	267	6.41113
1	9	1	dev[9]=net(1,5-9)	OutInterests	113.6	2.6875	142	3.35938
1	9	1	dev[9]=net(1,5-9)	DropInterests	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	InNacks	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	OutNacks	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	DropNacks	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	InData	110.4	111.069	138	138.836
1	9	1	dev[9]=net(1,5-9)	OutData	108.8	109.458	136	136.822
1	9	1	dev[9]=net(1,5-9)	DropData	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	InInterestPriority0	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	OutInterestPriority0	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	DropInterestPriority0	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	InInterestPriority1	213.6	5.12891	267	6.41113
1	9	1	dev[9]=net(1,5-9)	OutInterestPriority1	113.6	2.6875	142	3.35938
1	9	1	dev[9]=net(1,5-9)	DropInterestPriority1	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	InInterestPriority2	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	OutInterestPriority2	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	DropInterestPriority2	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	InInterestPriority3	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	OutInterestPriority3	0	0	0	0
1	9	1	dev[9]=net(1,5-9)	DropInterestPriority3	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	InInterests	364	8.80078	455	11.001
1	9	2	dev[9]=net(2,6-9)	OutInterests	196	4.69922	245	5.87402
1	9	2	dev[9]=net(2,6-9)	DropInterests	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	InNacks	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	OutNacks	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	DropNacks	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	InData	190.4	191.616	238	239.52
1	9	2	dev[9]=net(2,6-9)	OutData	186.4	187.588	233	234.485
1	9	2	dev[9]=net(2,6-9)	DropData	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	InInterestPriority0	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	OutInterestPriority0	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	DropInterestPriority0	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	InInterestPriority1	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	OutInterestPriority1	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	DropInterestPriority1	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	InInterestPriority2	364	8.80078	455	11.001
1	9	2	dev[9]=net(2,6-9)	OutInterestPriority2	196	4.69922	245	5.87402
1	9	2	dev[9]=net(2,6-9)	DropInterestPriority2	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	InInterestPriority3	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	OutInterestPriority3	0	0	0	0
1	9	2	dev[9]=net(2,6-9)	DropInterestPriority3	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	InInterests	565.6	13.7227	707	17.1533
1	9	3	dev[9]=net(3,7-9)	OutInterests	348	8.41016	435	10.5127
1	9	3	dev[9]=net(3,7-9)	DropInterests	8.8	0.214844	11	0.268555
1	9	3	dev[9]=net(3,7-9)	InNacks	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	OutNacks	8.8	0.214844	11	0.268555
1	9	3	dev[9]=net(3,7-9)	DropNacks	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	InData	336.8	339.016	421	423.771
1	9	3	dev[9]=net(3,7-9)	OutData	329.6	331.767	412	414.709
1	9	3	dev[9]=net(3,7-9)	DropData	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	InInterestPriority0	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	OutInterestPriority0	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	DropInterestPriority0	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	InInterestPriority1	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	OutInterestPriority1	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	DropInterestPriority1	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	InInterestPriority2	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	OutInterestPriority2	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	DropInterestPriority2	0	0	0	0
1	9	3	dev[9]=net(3,7-9)	InInterestPriority3	565.6	13.7227	707	17.1533
1	9	3	dev[9]=net(3,7-9)	OutInterestPriority3	348	8.41016	435	10.5127
1	9	3	dev[9]=net(3,7-9)	DropInterestPriority3	8.8	0.214844	11	0.268555
1	9	4	dev[9]=net(4,8-9)	InInterests	728	17.4391	910	21.7988
1	9	4	dev[9]=net(4,8-9)	OutInterests	1269.6	30.6523	1587	38.3154
1	9	4	dev[9]=net(4,8-9)	DropInterests	8.8	0.214844	11	0.268555
1	9	4	dev[9]=net(4,8-9)	InNacks	0	0	0	0
1	9	4	dev[9]=net(4,8-9)	OutNacks	0	0	0	0
1	9	4	dev[9]=net(4,8-9)	DropNacks	0	0	0	0
1	9	4	dev[9]=net(4,8-9)	InData	692.8	697.204	866	871.505
1	9	4	dev[9]=net(4,8-9)	OutData	707.2	711.701	884	889.626
1	9	4	dev[9]=net(4,8-9)	DropData	0	0	0	0
1	9	4	dev[9]=net(4,8-9)	InInterestPriority0	70.4	1.64219	88	2.05273
1	9	4	dev[9]=net(4,8-9)	OutInterestPriority0	135.2	3.21484	169	4.01855
1	9	4	dev[9]=net(4,8-9)	DropInterestPriority0	0	0	0	0
1	9	4	dev[9]=net(4,8-9)	InInterestPriority1	113.6	2.6875	142	3.35938
1	9	4	dev[9]=net(4,8-9)	OutInterestPriority1	213.6	5.12891	267	6.41113
1	9	4	dev[9]=net(4,8-9)	DropInterestPriority1	0	0	0	0
1	9	4	dev[9]=net(4,8-9)	InInterestPriority2	196	4.69922	245	5.87402
1	9	4	dev[9]=net(4,8-9)	OutInterestPriority2	364	8.80078	455	11.001
1	9	4	dev[9]=net(4,8-9)	DropInterestPriority2	0	0	0	0
1	9	4	dev[9]=net(4,8-9)	InInterestPriority3	348	8.41016	435	10.5127
1	9	4	dev[9]=net(4,8-9)	OutInterestPriority3	556.8	13.5078	696	16.8848
1	9	4	dev[9]=net(4,8-9)	DropInterestPriority3	8.8	0.214844	11	0.268555
1	9	-1	all	SatisfiedInterests	1400	0	1750	0
1	9	-1	all	TimedOutInterests	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	InInterests	76.32	1.83797	78	1.8916
2	0	0	dev[0]=net(0,0-8)	OutInterests	151.84	3.68984	156	3.80859
2	0	0	dev[0]=net(0,0-8)	DropInterests	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	InNacks	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	OutNacks	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	DropNacks	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	InData	75.84	76.3312	78	78.5176
2	0	0	dev[0]=net(0,0-8)	OutData	76.32	76.8164	78	78.5205
2	0	0	dev[0]=net(0,0-8)	DropData	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	InInterestPriority0	76.32	1.83797	78	1.8916
2	0	0	dev[0]=net(0,0-8)	OutInterestPriority0	151.84	3.68984	156	3.80859
2	0	0	dev[0]=net(0,0-8)	DropInterestPriority0	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	InInterestPriority1	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	OutInterestPriority1	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	DropInterestPriority1	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	InInterestPriority2	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	OutInterestPriority2	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	DropInterestPriority2	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	InInterestPriority3	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	OutInterestPriority3	0	0	0	0
2	0	0	dev[0]=net(0,0-8)	DropInterestPriority3	0	0	0	0
2	0	1	dev=local(1)	InInterests	151.84	3.68984	156	3.80859
2	0	1	dev=local(1)	OutInterests	0	0	0	0
2	0	1	dev=local(1)	DropInterests	0	0	0	0
2	0	1	dev=local(1)	InNacks	0	0	0	0
2	0	1	dev=local(1)	OutNacks	0	0	0	0
2	0	1	dev=local(1)	DropNacks	0	0	0	0
2	0	1	dev=local(1)	InData	0	0	0	0
2	0	1	dev=local(1)	OutData	75.84	76.3312	78	78.5176
2	0	1	dev=local(1)	DropData	0	0	0	0
2	0	1	dev=local(1)	InInterestPriority0	151.84	3.68984	156	3.80859
2	0	1	dev=local(1)	OutInterestPriority0	0	0	0	0
2	0	1	dev=local(1)	DropInterestPriority0	0	0	0	0
2	0	1	dev=local(1)	InInterestPriority1	0	0	0	0
2	0	1	dev=local(1)	OutInterestPriority1	0	0	0	0
2	0	1	dev=local(1)	DropInterestPriority1	0	0	0	0
2	0	1	dev=local(1)	InInterestPriority2	0	0	0	0
2	0	1	dev=local(1)	OutInterestPriority2	0	0	0	0
2	0	1	dev=local(1)	DropInterestPriority2	0	0	0	0
2	0	1	dev=local(1)	InInterestPriority3	0	0	0	0
2	0	1	dev=local(1)	OutInterestPriority3	0	0	0	0
2	0	1	dev=local(1)	DropInterestPriority3	0	0	0	0
2	0	2	dev=local(2)	InInterests	0	0	0	0
2	0	2	dev=local(2)	OutInterests	76.32	1.83797	78	1.8916
2	0	2	dev=local(2)	DropInterests	0	0	0	0
2	0	2	dev=local(2)	InNacks	0	0	0	0
2	0	2	dev=local(2)	OutNacks	0	0	0	0
2	0	2	dev=local(2)	DropNacks	0	0	0	0
2	0	2	dev=local(2)	InData	76.32	76.8164	78	78.5205
2	0	2	dev=local(2)	OutData	0	0	0	0
2	0	2	dev=local(2)	DropData	0	0	0	0
2	0	2	dev=local(2)	InInterestPriority0	0	0	0	0
2	0	2	dev=local(2)	OutInterestPriority0	76.32	1.83797	78	1.8916
2	0	2	dev=local(2)	DropInterestPriority0	0	0	0	0
2	0	2	dev=local(2)	InInterestPriority1	0	0	0	0
2	0	2	dev=local(2)	OutInterestPriority1	0	0	0	0
2	0	2	dev=local(2)	DropInterestPriority1	0	0	0	0
2	0	2	dev=local(2)	InInterestPriority2	0	0	0	0
2	0	2	dev=local(2)	OutInterestPriority2	0	0	0	0
2	0	2	dev=local(2)	DropInterestPriority2	0	0	0	0
2	0	2	dev=local(2)	InInterestPriority3	0	0	0	0
2	0	2	dev=local(2)	OutInterestPriority3	0	0	0	0
2	0	2	dev=local(2)	DropInterestPriority3	0	0	0	0
2	0	-1	all	SatisfiedInterests	152.16	0	156	0
2	0	-1	all	TimedOutInterests	0	0	0	0
2	1	0	dev[1]=net(0,1-8)	InInterests	147.04	3.57266	156	3.80859
